anc.pop	admx.pop	sex	proportion	norm.proportion	bootstrap
European	CLM	m	0.487	0.463809523809524	661
African	CLM	m	0.038	0.0361904761904762	661
Native_American	MXL	f	0.424	0.424849699398798	661
European	MXL	f	0.064	0.064128256513026	661
African	MXL	f	0.011	0.0110220440881764	661
Native_American	MXL	m	0.026	0.0258964143426295	661
European	MXL	m	0.444	0.442231075697211	661
African	MXL	m	0.032	0.0318725099601594	661
Native_American	PEL	f	0.5	0.483558994197292	661
European	PEL	f	0	0	661
African	PEL	f	0.017	0.0164410058027079	661
Native_American	PEL	m	0.276	0.285714285714286	661
European	PEL	m	0.196	0.202898550724638	661
African	PEL	m	0.011	0.0113871635610766	661
Native_American	PUR	f	0.13	0.13	661
European	PUR	f	0.241	0.241	661
African	PUR	f	0.129	0.129	661
Native_American	PUR	m	0	0	661
European	PUR	m	0.5	0.5	661
African	PUR	m	0	0	661
Native_American	ACB	f	0.006	0.00592885375494071	662
European	ACB	f	0	0	662
African	ACB	f	0.5	0.494071146245059	662
Native_American	ACB	m	0	0	662
European	ACB	m	0.12	0.121457489878543	662
African	ACB	m	0.374	0.378542510121458	662
Native_American	ASW	f	0.043	0.0415860735009671	662
European	ASW	f	0	0	662
African	ASW	f	0.474	0.458413926499033	662
Native_American	ASW	m	0	0	662
European	ASW	m	0.231	0.239130434782609	662
African	ASW	m	0.252	0.260869565217391	662
Native_American	CLM	f	0.258	0.258	662
European	CLM	f	0.177	0.177	662
African	CLM	f	0.065	0.065	662
Native_American	CLM	m	0	0	662
European	CLM	m	0.5	0.5	662
African	CLM	m	0	0	662
Native_American	MXL	f	0.416	0.416	662
European	MXL	f	0.055	0.055	662
African	MXL	f	0.029	0.029	662
Native_American	MXL	m	0.083	0.083	662
European	MXL	m	0.403	0.403	662
African	MXL	m	0.014	0.014	662
Native_American	PEL	f	0.5	0.479846449136276	662
European	PEL	f	0	0	662
African	PEL	f	0.021	0.0201535508637236	662
Native_American	PEL	m	0.288	0.30062630480167	662
European	PEL	m	0.191	0.19937369519833	662
African	PEL	m	0	0	662
Native_American	PUR	f	0.125	0.142694063926941	662
European	PUR	f	0.221	0.252283105022831	662
African	PUR	f	0.092	0.105022831050228	662
Native_American	PUR	m	0	0	662
European	PUR	m	0.5	0.444839857651246	662
African	PUR	m	0.062	0.0551601423487544	662
Native_American	ACB	f	0.003	0.00298210735586481	663
European	ACB	f	0	0	663
African	ACB	f	0.5	0.497017892644135	663
Native_American	ACB	m	0	0	663
European	ACB	m	0.12	0.120481927710843	663
African	ACB	m	0.378	0.379518072289157	663
Native_American	ASW	f	0.025	0.025	663
European	ASW	f	0.034	0.034	663
African	ASW	f	0.441	0.441	663
Native_American	ASW	m	0.032	0.032	663
European	ASW	m	0.177	0.177	663
African	ASW	m	0.291	0.291	663
Native_American	CLM	f	0.266	0.301587301587302	663
European	CLM	f	0.135	0.153061224489796	663
African	CLM	f	0.04	0.0453514739229025	663
Native_American	CLM	m	0	0	663
European	CLM	m	0.5	0.447227191413238	663
African	CLM	m	0.059	0.0527728085867621	663
Native_American	MXL	f	0.475	0.487679671457906	663
European	MXL	f	0	0	663
African	MXL	f	0.012	0.0123203285420945	663
Native_American	MXL	m	0	0	663
European	MXL	m	0.482	0.469785575048733	663
African	MXL	m	0.031	0.0302144249512671	663
Native_American	PEL	f	0.472	0.476767676767677	663
European	PEL	f	0	0	663
African	PEL	f	0.023	0.0232323232323232	663
Native_American	PEL	m	0.311	0.307920792079208	663
European	PEL	m	0.194	0.192079207920792	663
African	PEL	m	0	0	663
Native_American	PUR	f	0.131	0.131790744466801	663
European	PUR	f	0.228	0.229376257545272	663
African	PUR	f	0.138	0.138832997987928	663
Native_American	PUR	m	0	0	663
European	PUR	m	0.5	0.497017892644135	663
African	PUR	m	0.003	0.00298210735586481	663
Native_American	ACB	f	0.003	0.00298210735586481	664
European	ACB	f	0	0	664
African	ACB	f	0.5	0.497017892644135	664
Native_American	ACB	m	0	0	664
European	ACB	m	0.116	0.116700201207243	664
African	ACB	m	0.381	0.383299798792757	664
Native_American	ASW	f	0.008	0.008	664
European	ASW	f	0.063	0.063	664
African	ASW	f	0.429	0.429	664
Native_American	ASW	m	0.044	0.044	664
European	ASW	m	0.147	0.147	664
African	ASW	m	0.309	0.309	664
Native_American	CLM	f	0.254	0.271367521367521	664
European	CLM	f	0.162	0.173076923076923	664
African	CLM	f	0.052	0.0555555555555556	664
Native_American	CLM	m	0	0	664
European	CLM	m	0.5	0.469924812030075	664
African	CLM	m	0.032	0.0300751879699248	664
Native_American	MXL	f	0.465	0.465931863727455	664
European	MXL	f	0.028	0.0280561122244489	664
African	MXL	f	0.006	0.00601202404809619	664
Native_American	MXL	m	0.001	0.00099601593625498	664
European	MXL	m	0.463	0.461155378486056	664
African	MXL	m	0.038	0.0378486055776892	664
Native_American	PEL	f	0.48	0.469667318982387	664
European	PEL	f	0	0	664
African	PEL	f	0.031	0.0303326810176125	664
Native_American	PEL	m	0.265	0.270961145194274	664
European	PEL	m	0.224	0.229038854805726	664
African	PEL	m	0	0	664
Native_American	PUR	f	0.125	0.125	664
European	PUR	f	0.251	0.251	664
African	PUR	f	0.124	0.124	664
Native_American	PUR	m	0	0	664
European	PUR	m	0.5	0.5	664
African	PUR	m	0	0	664
Native_American	ACB	f	0.003	0.00298210735586481	665
European	ACB	f	0	0	665
African	ACB	f	0.5	0.497017892644135	665
Native_American	ACB	m	0	0	665
European	ACB	m	0.114	0.114688128772636	665
African	ACB	m	0.383	0.385311871227364	665
Native_American	ASW	f	0.014	0.0139720558882236	665
European	ASW	f	0.008	0.00798403193612774	665
African	ASW	f	0.479	0.478043912175649	665
Native_American	ASW	m	0.064	0.064128256513026	665
European	ASW	m	0.224	0.224448897795591	665
African	ASW	m	0.211	0.211422845691383	665
Native_American	CLM	f	0.262	0.289823008849558	665
European	CLM	f	0.151	0.167035398230088	665
African	CLM	f	0.039	0.043141592920354	665
Native_American	CLM	m	0	0	665
European	CLM	m	0.5	0.456204379562044	665
African	CLM	m	0.048	0.0437956204379562	665
Native_American	MXL	f	0.406	0.406	665
European	MXL	f	0.062	0.062	665
African	MXL	f	0.032	0.032	665
Native_American	MXL	m	0.053	0.053	665
European	MXL	m	0.433	0.433	665
African	MXL	m	0.014	0.014	665
Native_American	PEL	f	0.5	0.486381322957198	665
European	PEL	f	0	0	665
African	PEL	f	0.014	0.0136186770428016	665
Native_American	PEL	m	0.25	0.257731958762887	665
European	PEL	m	0.213	0.219587628865979	665
African	PEL	m	0.022	0.022680412371134	665
Native_American	PUR	f	0.124	0.125506072874494	665
European	PUR	f	0.259	0.262145748987854	665
African	PUR	f	0.111	0.112348178137652	665
Native_American	PUR	m	0	0	665
European	PUR	m	0.5	0.494071146245059	665
African	PUR	m	0.006	0.00592885375494071	665
Native_American	ACB	f	0.003	0.00298210735586481	666
European	ACB	f	0	0	666
African	ACB	f	0.5	0.497017892644135	666
Native_American	ACB	m	0	0	666
European	ACB	m	0.118	0.118712273641851	666
African	ACB	m	0.379	0.381287726358149	666
Native_American	ASW	f	0.003	0.003	666
European	ASW	f	0.044	0.044	666
African	ASW	f	0.453	0.453	666
Native_American	ASW	m	0.042	0.042	666
European	ASW	m	0.17	0.17	666
African	ASW	m	0.288	0.288	666
Native_American	CLM	f	0.274	0.279591836734694	666
European	CLM	f	0.152	0.155102040816327	666
African	CLM	f	0.064	0.0653061224489796	666
Native_American	CLM	m	0	0	666
European	CLM	m	0.5	0.490196078431373	666
African	CLM	m	0.01	0.00980392156862745	666
Native_American	MXL	f	0.41	0.410821643286573	666
European	MXL	f	0.072	0.0721442885771543	666
African	MXL	f	0.017	0.0170340681362725	666
Native_American	MXL	m	0.087	0.0868263473053892	666
European	MXL	m	0.39	0.389221556886228	666
African	MXL	m	0.024	0.0239520958083832	666
Native_American	PEL	f	0.49	0.477582846003899	666
European	PEL	f	0	0	666
African	PEL	f	0.023	0.0224171539961014	666
Native_American	PEL	m	0.295	0.302254098360656	666
European	PEL	m	0.193	0.197745901639344	666
African	PEL	m	0	0	666
Native_American	PUR	f	0.122	0.122489959839357	666
European	PUR	f	0.236	0.236947791164659	666
African	PUR	f	0.14	0.140562248995984	666
Native_American	PUR	m	0	0	666
European	PUR	m	0.5	0.49800796812749	666
African	PUR	m	0.002	0.00199203187250996	666
Native_American	ACB	f	0.002	0.00199203187250996	667
European	ACB	f	0	0	667
African	ACB	f	0.5	0.49800796812749	667
Native_American	ACB	m	0	0	667
European	ACB	m	0.118	0.118473895582329	667
African	ACB	m	0.38	0.381526104417671	667
Native_American	ASW	f	0.027	0.0278350515463918	667
European	ASW	f	0.1	0.103092783505155	667
African	ASW	f	0.358	0.369072164948454	667
Native_American	ASW	m	0	0	667
European	ASW	m	0.092	0.0893203883495146	667
African	ASW	m	0.423	0.410679611650485	667
Native_American	CLM	f	0.245	0.288915094339623	667
European	CLM	f	0.172	0.202830188679245	667
African	CLM	f	0.007	0.00825471698113208	667
Native_American	CLM	m	0	0	667
European	CLM	m	0.5	0.434027777777778	667
African	CLM	m	0.076	0.0659722222222222	667
Native_American	MXL	f	0.452	0.452905811623247	667
European	MXL	f	0.022	0.0220440881763527	667
African	MXL	f	0.025	0.0250501002004008	667
Native_American	MXL	m	0.036	0.0359281437125749	667
European	MXL	m	0.445	0.444111776447106	667
African	MXL	m	0.02	0.0199600798403194	667
Native_American	PEL	f	0.5	0.475285171102662	667
European	PEL	f	0	0	667
African	PEL	f	0.026	0.0247148288973384	667
Native_American	PEL	m	0.282	0.29746835443038	667
European	PEL	m	0.192	0.20253164556962	667
African	PEL	m	0	0	667
Native_American	PUR	f	0.127	0.130658436213992	667
European	PUR	f	0.246	0.253086419753086	667
African	PUR	f	0.113	0.116255144032922	667
Native_American	PUR	m	0	0	667
European	PUR	m	0.5	0.486381322957198	667
African	PUR	m	0.014	0.0136186770428016	667
Native_American	ACB	f	0.003	0.00298210735586481	668
European	ACB	f	0	0	668
African	ACB	f	0.5	0.497017892644135	668
Native_American	ACB	m	0	0	668
European	ACB	m	0.121	0.121730382293763	668
African	ACB	m	0.376	0.378269617706237	668
Native_American	ASW	f	0	0	668
European	ASW	f	0.034	0.0325670498084291	668
African	ASW	f	0.488	0.467432950191571	668
Native_American	ASW	m	0.056	0.0585774058577406	668
European	ASW	m	0.163	0.170502092050209	668
African	ASW	m	0.259	0.27092050209205	668
Native_American	CLM	f	0.239	0.25534188034188	668
European	CLM	f	0.18	0.192307692307692	668
African	CLM	f	0.049	0.0523504273504274	668
Native_American	CLM	m	0	0	668
European	CLM	m	0.5	0.469924812030075	668
African	CLM	m	0.032	0.0300751879699248	668
Native_American	MXL	f	0.467	0.471717171717172	668
European	MXL	f	0.024	0.0242424242424242	668
African	MXL	f	0.004	0.00404040404040404	668
Native_American	MXL	m	0	0	668
European	MXL	m	0.469	0.463438735177866	668
African	MXL	m	0.037	0.0365612648221344	668
Native_American	PEL	f	0.5	0.477099236641221	668
European	PEL	f	0	0	668
African	PEL	f	0.024	0.0229007633587786	668
Native_American	PEL	m	0.249	0.262105263157895	668
European	PEL	m	0.221	0.232631578947368	668
African	PEL	m	0.005	0.00526315789473684	668
Native_American	PUR	f	0.129	0.129	668
European	PUR	f	0.241	0.241	668
African	PUR	f	0.13	0.13	668
Native_American	PUR	m	0	0	668
European	PUR	m	0.5	0.5	668
African	PUR	m	0	0	668
Native_American	ACB	f	0.002	0.00199203187250996	669
European	ACB	f	0	0	669
African	ACB	f	0.5	0.49800796812749	669
Native_American	ACB	m	0	0	669
European	ACB	m	0.124	0.124248496993988	669
African	ACB	m	0.375	0.375751503006012	669
Native_American	ASW	f	0.03	0.0309917355371901	669
European	ASW	f	0.039	0.0402892561983471	669
African	ASW	f	0.415	0.428719008264463	669
Native_American	ASW	m	0	0	669
European	ASW	m	0.183	0.177325581395349	669
African	ASW	m	0.333	0.322674418604651	669
Native_American	CLM	f	0.254	0.276086956521739	669
European	CLM	f	0.162	0.176086956521739	669
African	CLM	f	0.044	0.0478260869565217	669
Native_American	CLM	m	0	0	669
European	CLM	m	0.5	0.462962962962963	669
African	CLM	m	0.04	0.037037037037037	669
Native_American	MXL	f	0.466	0.466	669
European	MXL	f	0.03	0.03	669
African	MXL	f	0.004	0.004	669
Native_American	MXL	m	0.008	0.008	669
European	MXL	m	0.453	0.453	669
African	MXL	m	0.039	0.039	669
Native_American	PEL	f	0.468	0.472727272727273	669
European	PEL	f	0	0	669
African	PEL	f	0.027	0.0272727272727273	669
Native_American	PEL	m	0.319	0.315841584158416	669
European	PEL	m	0.186	0.184158415841584	669
African	PEL	m	0	0	669
Native_American	PUR	f	0.127	0.128803245436105	669
European	PUR	f	0.237	0.240365111561866	669
African	PUR	f	0.129	0.130831643002028	669
Native_American	PUR	m	0	0	669
European	PUR	m	0.5	0.493096646942801	669
African	PUR	m	0.007	0.00690335305719921	669
Native_American	ACB	f	0.003	0.00298210735586481	670
European	ACB	f	0	0	670
African	ACB	f	0.5	0.497017892644135	670
Native_American	ACB	m	0	0	670
European	ACB	m	0.111	0.111670020120724	670
African	ACB	m	0.386	0.388329979879276	670
Native_American	ASW	f	0	0	670
European	ASW	f	0.061	0.0603960396039604	670
African	ASW	f	0.444	0.43960396039604	670
Native_American	ASW	m	0.045	0.0454545454545455	670
European	ASW	m	0.139	0.14040404040404	670
African	ASW	m	0.311	0.314141414141414	670
Native_American	CLM	f	0.259	0.259	670
European	CLM	f	0.167	0.167	670
African	CLM	f	0.074	0.074	670
Native_American	CLM	m	0	0	670
European	CLM	m	0.5	0.5	670
African	CLM	m	0	0	670
Native_American	MXL	f	0.445	0.445	670
European	MXL	f	0.037	0.037	670
African	MXL	f	0.018	0.018	670
Native_American	MXL	m	0.007	0.007	670
European	MXL	m	0.466	0.466	670
African	MXL	m	0.027	0.027	670
Native_American	PEL	f	0.5	0.478927203065134	670
European	PEL	f	0	0	670
African	PEL	f	0.022	0.0210727969348659	670
Native_American	PEL	m	0.259	0.271488469601677	670
European	PEL	m	0.215	0.225366876310273	670
African	PEL	m	0.003	0.00314465408805031	670
Native_American	PUR	f	0.129	0.132716049382716	670
European	PUR	f	0.227	0.233539094650206	670
African	PUR	f	0.13	0.133744855967078	670
Native_American	PUR	m	0	0	670
European	PUR	m	0.5	0.486381322957198	670
African	PUR	m	0.014	0.0136186770428016	670
Native_American	ACB	f	0.002	0.00199203187250996	671
European	ACB	f	0	0	671
African	ACB	f	0.5	0.49800796812749	671
Native_American	ACB	m	0	0	671
European	ACB	m	0.109	0.109218436873747	671
African	ACB	m	0.39	0.390781563126253	671
Native_American	ASW	f	0.03	0.029940119760479	671
European	ASW	f	0.037	0.0369261477045908	671
African	ASW	f	0.434	0.43313373253493	671
Native_American	ASW	m	0.014	0.0140280561122244	671
European	ASW	m	0.177	0.177354709418838	671
African	ASW	m	0.308	0.308617234468938	671
Native_American	CLM	f	0.259	0.271488469601677	671
European	CLM	f	0.166	0.174004192872117	671
African	CLM	f	0.052	0.0545073375262055	671
Native_American	CLM	m	0	0	671
European	CLM	m	0.489	0.467495219885277	671
African	CLM	m	0.034	0.0325047801147228	671
Native_American	MXL	f	0.451	0.475738396624473	671
European	MXL	f	0.006	0.00632911392405063	671
African	MXL	f	0.017	0.0179324894514768	671
Native_American	MXL	m	0	0	671
European	MXL	m	0.5	0.475285171102662	671
African	MXL	m	0.026	0.0247148288973384	671
Native_American	PEL	f	0.5	0.481695568400771	671
European	PEL	f	0	0	671
African	PEL	f	0.019	0.0183044315992293	671
Native_American	PEL	m	0.294	0.305613305613306	671
European	PEL	m	0.187	0.194386694386694	671
African	PEL	m	0	0	671
Native_American	PUR	f	0.127	0.127	671
European	PUR	f	0.249	0.249	671
African	PUR	f	0.124	0.124	671
Native_American	PUR	m	0	0	671
European	PUR	m	0.5	0.5	671
African	PUR	m	0	0	671
Native_American	ACB	f	0.003	0.00298210735586481	672
European	ACB	f	0	0	672
African	ACB	f	0.5	0.497017892644135	672
Native_American	ACB	m	0	0	672
European	ACB	m	0.119	0.119477911646586	672
African	ACB	m	0.379	0.380522088353414	672
Native_American	ASW	f	0.037	0.0370741482965932	672
European	ASW	f	0.006	0.00601202404809619	672
African	ASW	f	0.456	0.456913827655311	672
Native_American	ASW	m	0.021	0.0209580838323353	672
European	ASW	m	0.199	0.198602794411178	672
African	ASW	m	0.281	0.280439121756487	672
Native_American	CLM	f	0.246	0.245508982035928	672
European	CLM	f	0.176	0.17564870259481	672
African	CLM	f	0.079	0.0788423153692615	672
Native_American	CLM	m	0	0	672
European	CLM	m	0.5	0.5	672
African	CLM	m	0	0	672
Native_American	MXL	f	0.481	0.47718253968254	672
European	MXL	f	0	0	672
African	MXL	f	0.023	0.0228174603174603	672
Native_American	MXL	m	0	0	672
European	MXL	m	0.48	0.483870967741935	672
African	MXL	m	0.016	0.0161290322580645	672
Native_American	PEL	f	0.5	0.477099236641221	672
European	PEL	f	0	0	672
African	PEL	f	0.024	0.0229007633587786	672
Native_American	PEL	m	0.268	0.281512605042017	672
European	PEL	m	0.205	0.215336134453782	672
African	PEL	m	0.003	0.00315126050420168	672
Native_American	PUR	f	0.127	0.132291666666667	672
European	PUR	f	0.205	0.213541666666667	672
African	PUR	f	0.148	0.154166666666667	672
Native_American	PUR	m	0	0	672
European	PUR	m	0.496	0.477842003853565	672
African	PUR	m	0.023	0.0221579961464355	672
Native_American	ACB	f	0.002	0.00199203187250996	673
European	ACB	f	0	0	673
African	ACB	f	0.5	0.49800796812749	673
Native_American	ACB	m	0	0	673
European	ACB	m	0.12	0.120481927710843	673
African	ACB	m	0.378	0.379518072289157	673
Native_American	ASW	f	0.023	0.0238589211618257	673
European	ASW	f	0.063	0.0653526970954357	673
African	ASW	f	0.396	0.410788381742739	673
Native_American	ASW	m	0	0	673
European	ASW	m	0.128	0.123552123552124	673
African	ASW	m	0.39	0.376447876447876	673
Native_American	CLM	f	0.261	0.264705882352941	673
European	CLM	f	0.162	0.164300202839757	673
African	CLM	f	0.07	0.0709939148073022	673
Native_American	CLM	m	0	0	673
European	CLM	m	0.5	0.492125984251969	673
African	CLM	m	0.008	0.0078740157480315	673
Native_American	MXL	f	0.378	0.377245508982036	673
European	MXL	f	0.112	0.111776447105788	673
African	MXL	f	0.011	0.0109780439121756	673
Native_American	MXL	m	0.121	0.1214859437751	673
European	MXL	m	0.346	0.347389558232932	673
African	MXL	m	0.031	0.0311244979919679	673
Native_American	PEL	f	0.5	0.5	673
European	PEL	f	0	0	673
African	PEL	f	0	0	673
Native_American	PEL	m	0.253	0.253	673
European	PEL	m	0.21	0.21	673
African	PEL	m	0.037	0.037	673
Native_American	PUR	f	0.125	0.125	673
European	PUR	f	0.237	0.237	673
African	PUR	f	0.138	0.138	673
Native_American	PUR	m	0	0	673
European	PUR	m	0.5	0.5	673
African	PUR	m	0	0	673
Native_American	ACB	f	0.005	0.00495049504950495	674
European	ACB	f	0	0	674
African	ACB	f	0.5	0.495049504950495	674
Native_American	ACB	m	0	0	674
European	ACB	m	0.119	0.12020202020202	674
African	ACB	m	0.376	0.37979797979798	674
Native_American	ASW	f	0.027	0.0278350515463918	674
European	ASW	f	0.001	0.00103092783505155	674
African	ASW	f	0.457	0.471134020618557	674
Native_American	ASW	m	0	0	674
European	ASW	m	0.212	0.205825242718447	674
African	ASW	m	0.303	0.294174757281553	674
Native_American	CLM	f	0.272	0.272	674
European	CLM	f	0.159	0.159	674
African	CLM	f	0.069	0.069	674
Native_American	CLM	m	0	0	674
European	CLM	m	0.5	0.5	674
African	CLM	m	0	0	674
Native_American	MXL	f	0.417	0.417835671342685	674
European	MXL	f	0.075	0.0751503006012024	674
African	MXL	f	0.007	0.00701402805611222	674
Native_American	MXL	m	0.054	0.0537848605577689	674
European	MXL	m	0.411	0.409362549800797	674
African	MXL	m	0.037	0.0368525896414343	674
Native_American	PEL	f	0.5	0.481695568400771	674
European	PEL	f	0	0	674
African	PEL	f	0.019	0.0183044315992293	674
Native_American	PEL	m	0.243	0.252598752598753	674
European	PEL	m	0.238	0.247401247401247	674
African	PEL	m	0	0	674
Native_American	PUR	f	0.127	0.138949671772429	674
European	PUR	f	0.227	0.24835886214442	674
African	PUR	f	0.103	0.112691466083151	674
Native_American	PUR	m	0	0	674
European	PUR	m	0.49	0.451197053406998	674
African	PUR	m	0.053	0.0488029465930018	674
